episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
695,,-0.7213408175246367,50,47,171,132,2,0,37,43.99,0.05
696,3.8848891258239746,-1.3506799830088903,51,47,124,84,1,0,39,68.67,0.05
697,,-0.7763582663988052,50,39,135,91,3,0,41,56.42,0.05
698,3.719268798828125,-1.491740796986831,50,44,109,66,1,0,42,88.35,0.05
699,,-0.6899985034284164,52,41,152,119,0,0,33,43.02,0.05
700,3.2935614585876465,-1.5012556595927793,51,44,108,86,1,0,21,37.93,0.05
701,,-1.0561702838147002,51,34,101,71,0,0,30,70.2,0.05
702,2.8494129180908203,-1.3092346016976102,51,40,109,77,3,0,29,43.05,0.05
703,,-0.48902202561252023,50,27,116,93,1,0,22,43.14,0.05
704,3.3020272254943848,-1.842012316104882,50,39,85,65,1,0,19,45.65,0.05
705,,-0.9736723745868129,53,37,117,80,2,0,35,61.37,0.05
706,2.6823909282684326,-1.897908095959347,51,45,95,73,1,0,21,53.81,0.05
707,,-0.5390257495663577,51,30,122,105,2,0,15,53.5,0.05
708,3.542579174041748,-1.0839280057504435,51,41,125,91,4,0,30,45.81,0.05
709,,-0.8807881762899803,51,38,127,88,4,0,35,38.17,0.05
710,2.9802675247192383,-0.6117808586856703,50,39,150,110,4,0,36,74.03,0.05
711,,-1.1394030478340624,50,40,115,83,1,0,31,59.49,0.05
712,3.467395782470703,-0.9304684807361385,50,33,106,68,0,0,38,55.82,0.05
713,,-1.2980320869787976,50,46,124,97,3,0,24,44.1,0.05
714,3.643129587173462,-1.4150015166447625,50,46,116,93,1,0,22,52.89,0.05
715,,-0.8484890954469547,51,32,107,76,1,0,30,65.16,0.05
716,3.769996166229248,-0.9992695374809012,50,39,121,87,2,0,32,55.49,0.05
717,,-1.5946029912085518,51,45,108,86,0,0,22,49.89,0.05
718,3.4307827949523926,-0.9918021404021439,28,28,88,40,0,0,48,94.65,0.05
719,,-2.2185716182292587,50,41,80,67,3,0,10,37.28,0.05
720,3.123727798461914,-0.5815902609744242,50,44,175,144,2,0,29,58.86,0.05
721,,-1.5831403075517316,51,40,95,75,3,0,17,51.01,0.05
722,3.4156346321105957,-1.863894746882577,51,39,84,75,0,0,9,45.59,0.05
723,,-2.1090214958128675,50,45,89,74,1,0,14,41.77,0.05
724,3.441755771636963,-0.9107886926756232,51,39,127,79,2,0,46,76.05,0.05
725,,-0.7265893263634358,50,29,104,82,3,0,19,37.26,0.05
726,3.376605987548828,-0.8729893629638975,51,32,108,80,1,0,27,37.07,0.05
727,,-0.8961574323629833,50,45,146,112,2,0,32,45.72,0.05
728,3.8742992877960205,-1.1982800213364655,50,41,116,90,2,0,24,44.4,0.05
729,,-0.5916524919346804,48,34,133,68,0,0,65,95.14,0.05
730,3.3777999877929688,-1.0597413414201047,52,40,120,84,0,0,36,70.68,0.05
731,,-0.5835783124975534,50,41,162,137,2,0,23,52.52,0.05
732,3.3252742290496826,-1.0776639449849217,51,33,99,77,2,0,20,36.51,0.05
733,,-2.048161533119172,50,40,82,68,1,0,13,50.11,0.05
734,3.0318758487701416,-1.3884250934313804,51,33,84,65,0,0,19,39.76,0.05
735,,-1.1190252406967165,50,34,101,82,2,0,17,37.77,0.05
736,3.652304172515869,-2.219461018023743,52,41,79,68,2,0,9,45.92,0.05
737,,-0.711510378735648,51,39,145,96,1,0,48,52.01,0.05
738,2.934813976287842,-1.5448911375124341,50,43,104,72,2,0,30,41.71,0.05
739,,-1.701165124079059,50,40,91,72,4,0,15,49.72,0.05
740,3.002993583679199,-0.5306962895246257,50,30,125,93,3,0,29,39.05,0.05
741,,-1.2835093074499613,50,35,96,71,2,0,23,41.83,0.05
742,3.172288417816162,-1.2614915952151122,50,48,133,102,1,0,30,45.16,0.05
743,,-0.41154827959355655,52,33,148,123,1,0,24,45.87,0.05
744,2.982114553451538,-1.5379685488438293,50,42,102,81,2,0,19,52.01,0.05
745,,-0.8982146941055298,50,32,104,66,0,0,38,60.97,0.05
746,3.135207176208496,-0.6192824584654739,51,31,120,85,2,0,33,55.86,0.05
747,,-0.7355334875562366,50,35,131,121,1,0,9,40.76,0.05
748,3.788895845413208,-1.3960092183049977,51,37,96,64,3,0,29,53.26,0.05
749,,-1.037009509914113,51,45,136,78,1,0,57,93.29,0.05
750,2.9720005989074707,-2.2193804366106673,51,43,81,57,1,0,23,72.79,0.05
751,,-1.3451797592564658,53,47,124,90,6,0,28,38.63,0.05
752,2.9273200035095215,-0.9669021599577184,50,36,113,81,1,0,31,54.98,0.05
753,,-1.4823477551588342,51,42,105,80,0,0,25,41.72,0.05
754,3.3535706996917725,-1.2664533335105275,51,47,127,96,4,0,27,52.55,0.05
755,,-1.5262411538143688,50,39,95,71,1,0,23,41.12,0.05
756,2.9928126335144043,-1.4487880845849053,50,38,95,70,0,0,25,58.29,0.05
757,,-1.6519179412439502,53,37,87,66,0,0,21,36.19,0.05
758,3.3431453704833984,-1.3883348035851153,50,42,108,68,3,0,37,61.12,0.05
759,,-1.4981653099175736,51,43,106,86,1,0,19,46.86,0.05
760,3.6087090969085693,-1.1066611520240068,50,31,91,61,3,0,27,48.72,0.05
761,,-1.3946614150888552,50,42,108,88,3,0,17,39.32,0.05
762,3.346771717071533,-0.5475064040625747,50,34,137,98,1,0,38,47.49,0.05
763,,-1.371376375764255,50,40,105,77,0,0,28,87.86,0.05
764,2.9261229038238525,-1.415453145588124,50,38,97,76,2,0,19,46.3,0.05
765,,-1.3147018496750076,50,41,109,92,0,0,17,41.42,0.05
766,4.173130989074707,-1.4482253200926256,50,36,91,70,2,0,19,36.95,0.05
767,,-1.949864692795948,50,39,84,73,2,0,9,49.79,0.05
768,3.332014322280884,-1.221445776954113,51,43,119,70,1,0,48,67.22,0.05
769,,-1.5371771090089807,50,44,107,80,2,0,25,37.68,0.05
770,2.890491485595703,-1.168028255656259,50,40,116,90,2,0,24,46.43,0.05
771,,-0.6031515327930531,50,38,148,101,3,0,44,77.96,0.05
772,3.4090535640716553,-1.5278901590981946,50,36,87,62,2,0,23,35.86,0.05
773,,-1.5868047824581297,50,37,87,63,2,0,22,56.92,0.05
774,2.8707833290100098,-1.1608376023564875,51,41,117,77,4,0,36,47.73,0.05
775,,-1.3877370236762128,52,38,99,84,2,0,13,43.65,0.05
776,3.316687822341919,-1.6347046354536672,50,43,100,74,1,0,25,42.25,0.05
777,,-0.9407022462276434,51,40,127,83,4,0,40,75.37,0.05
778,3.410027503967285,-1.50152085323772,50,37,90,62,2,0,26,35.96,0.05
779,,-0.9768992655525645,52,42,132,91,5,0,36,53.65,0.05
780,3.4847137928009033,-2.1967924274484214,51,44,84,73,1,0,10,37.69,0.05
781,,-0.9016305618788799,50,36,119,77,2,0,40,37.63,0.05
782,2.5007083415985107,-1.6645275604512486,52,39,90,68,1,0,21,45.47,0.05
783,,-1.343649648067015,50,45,118,93,1,0,24,42.86,0.05
784,3.3808281421661377,-0.6423222781898515,50,24,91,68,2,0,21,41.08,0.05
785,,-0.821402562401679,50,36,121,76,1,0,44,75.73,0.05
786,3.4354336261749268,-0.5890109877967743,51,42,169,138,1,0,30,49.91,0.05
787,,-1.5706215880568548,52,42,101,84,1,0,16,47.01,0.05
788,3.566610813140869,-1.712289737981863,50,38,87,67,1,0,19,58.38,0.05
789,,-1.731347404472174,53,45,103,87,1,0,15,60.84,0.05
790,3.8129374980926514,-0.22233284675336942,52,30,157,133,4,0,20,47.62,0.05
791,,-1.2576369992724992,50,40,109,86,2,0,21,59.9,0.05
792,3.3014938831329346,-1.451257646311357,50,37,92,75,0,0,17,37.51,0.05
793,,-1.1548727625774078,50,41,117,91,2,0,24,49.2,0.05
794,2.307995319366455,-1.239678658431348,50,41,114,99,1,0,14,44.66,0.05
795,,-0.9228200873056451,50,34,108,77,3,0,28,56.78,0.05
796,2.927341938018799,-1.2521866568295557,51,45,122,86,2,0,34,48.25,0.05
797,,-1.053527837458592,50,32,97,76,3,0,18,49.08,0.05
798,3.182185411453247,-1.9343212159487355,50,40,84,70,0,0,14,40.55,0.05
799,,-1.3551278302159713,50,39,103,77,3,0,23,45.79,0.05
800,3.7153306007385254,-0.5846497363581241,50,42,166,101,4,0,61,57.9,0.05
801,,-2.144049597031334,51,43,83,67,1,0,15,41.81,0.05
802,3.426252841949463,-1.540031255251859,52,37,91,75,1,0,15,36.44,0.05
803,,-0.9774633132658316,54,33,106,79,4,0,23,45.47,0.05
804,2.9168248176574707,-1.1503189581039714,52,40,116,83,2,0,31,43.25,0.05
805,,-0.5694226606715286,51,35,138,77,1,0,60,77.26,0.05
806,4.132175445556641,-1.0891747931244573,51,41,121,75,3,0,43,47.34,0.05
807,,-1.7528361381009367,50,42,95,83,1,0,11,46.82,0.05
808,2.8083932399749756,-1.3959924060663405,51,35,89,66,0,0,23,36.83,0.05
809,,-1.7145830283155175,53,40,91,71,0,0,20,43.37,0.05
810,3.4435629844665527,-1.4797214196514619,50,39,96,80,0,0,16,49.53,0.05
811,,-1.9823706619598511,50,42,86,72,0,0,14,36.86,0.05
812,2.9126627445220947,-1.4038675233353883,50,32,84,61,1,0,22,41.46,0.05
813,,-1.6680185209495753,50,46,105,91,1,0,13,38.49,0.05
814,3.7759108543395996,-1.1648610406802509,53,39,112,76,1,0,35,70.76,0.05
815,,-0.7951588150643291,53,33,114,84,0,0,30,36.7,0.05
816,2.848987340927124,-1.8880573486564922,51,46,98,78,2,0,18,39.19,0.05
817,,-1.7354792062085536,51,35,80,56,2,0,22,89.22,0.05
818,3.0780487060546875,-1.3505929180333345,50,34,88,62,1,0,25,66.57,0.05
819,,-1.207024903648983,50,43,119,88,3,0,28,59.18,0.05
820,4.307581424713135,-1.297216407420326,51,43,114,87,2,0,25,45.72,0.05
821,,-1.397371588431859,51,39,101,92,0,0,9,39.34,0.05
822,3.1878089904785156,-0.7006156897825538,51,33,119,86,3,0,30,46.06,0.05
823,,-0.37237137210799437,50,26,120,72,2,0,46,70.31,0.05
824,3.2506425380706787,-1.394814947204327,50,35,89,67,0,0,22,44.57,0.05
825,,-1.429670270560797,50,37,94,66,3,0,25,44.68,0.05
826,4.148515224456787,-1.1647609805736043,50,39,110,85,0,0,25,44.77,0.05
827,,-2.281812190335711,51,45,85,67,4,0,14,38.03,0.05
828,3.4146785736083984,-1.7720752013838446,51,43,97,69,2,0,26,55.01,0.05
829,,-1.5260167330226255,53,47,115,88,0,0,27,48.51,0.05
830,3.6631927490234375,-0.33923186758766205,51,37,176,139,3,0,34,54.38,0.05
831,,-0.6497318375679759,50,40,152,98,2,0,52,87.61,0.05
832,3.7373006343841553,-1.5724125880430846,51,34,83,68,1,0,14,49.98,0.05
833,,-0.5200633200461489,50,30,124,80,4,0,40,51.81,0.05
834,3.4608371257781982,-1.5687663059421983,50,42,104,72,1,0,31,64.39,0.05
835,,-0.4192676411449231,50,28,124,79,2,0,43,54.25,0.05
836,4.217418670654297,-1.4345996168299997,51,39,100,66,2,0,32,64.18,0.05
837,,-0.6662720696589852,50,37,137,91,0,0,46,58.69,0.05
838,3.3730733394622803,-0.888878340694206,50,45,147,121,7,0,19,47.11,0.05
839,,-2.138349912329561,51,44,86,76,1,0,9,41.85,0.05
840,3.599989175796509,-1.5011066511381972,51,37,91,72,0,0,19,50.1,0.05
841,,-1.4749517122316296,53,47,117,95,2,0,20,66.19,0.05
842,3.4134347438812256,-1.3185693613799783,50,42,112,81,0,0,31,46.02,0.05
843,,-1.570693659769337,51,44,107,80,4,0,23,40.01,0.05
844,3.295821189880371,-0.6065774640479422,50,33,131,91,4,0,36,52.62,0.05
845,,-1.905299184658767,50,39,82,66,1,0,15,43.14,0.05
846,3.660391092300415,-0.9949346077204804,50,46,144,112,6,0,26,56.62,0.05
847,,-1.5062491607866266,50,36,89,68,1,0,20,41.46,0.05
848,3.2125935554504395,-1.2373261002652867,52,45,125,104,1,0,20,62.78,0.05
849,,-1.4464641280348414,50,47,119,74,5,0,40,68.54,0.05
850,3.725834846496582,-0.8206811415931162,50,27,92,67,3,0,22,36.84,0.05
851,,-1.024419772833891,50,44,134,83,1,0,50,85.24,0.05
852,2.9072320461273193,-1.6930823497351304,53,47,107,79,4,0,24,64.69,0.05
853,,-0.8006522862096839,53,33,115,88,3,0,24,41.03,0.05
854,2.795325756072998,-1.5950131000798418,51,42,101,90,1,0,10,44.75,0.05
855,,-1.0711891987395978,51,34,102,77,2,0,23,40.98,0.05
856,3.2463130950927734,-1.7282249959860976,50,41,92,74,1,0,17,37.65,0.05
857,,-1.960628202040204,51,46,95,81,2,0,12,38.74,0.05
858,3.459118366241455,-0.9557122767677793,50,40,127,71,6,0,50,85.65,0.05
859,,-1.9287659306040776,50,40,84,69,1,0,14,46.31,0.05
860,3.7454938888549805,-0.6335429644360204,51,34,130,86,1,0,43,54.07,0.05
861,,-1.7824284844837663,50,39,88,71,1,0,16,40.71,0.05
862,3.265866279602051,-1.4581838719158347,50,40,102,85,2,0,15,43.56,0.05
863,,-2.24509558569948,50,42,80,70,4,0,6,42.14,0.05
864,3.1031317710876465,-1.293228805468192,51,44,120,93,2,0,25,50.1,0.05
865,,-0.5717788531550815,50,34,134,81,2,0,51,83.71,0.05
866,3.1983001232147217,-1.0863756308505876,51,37,109,69,5,0,35,58.83,0.05
867,,-0.5464842179872202,51,37,153,126,3,0,24,56.61,0.05
868,2.811476945877075,-0.7712333152597798,50,38,136,90,1,0,45,56.86,0.05
869,,-1.0536818940518236,50,39,120,90,0,0,30,46.59,0.05
870,2.9647915363311768,-0.9907864791897478,50,35,110,85,2,0,23,41.08,0.05
871,,-1.228694350281341,54,36,102,79,0,0,23,39.9,0.05
872,3.352970600128174,-1.3312498157516586,52,40,106,83,1,0,22,42.68,0.05
873,,-0.9822077994356211,50,32,101,85,1,0,15,38.43,0.05
874,3.6194026470184326,-0.7258169899818958,51,48,174,149,1,0,24,48.16,0.05
875,,-1.4713230863181643,50,38,96,76,2,0,18,45.79,0.05
876,3.3279666900634766,-1.0918954063361914,51,44,130,92,1,0,37,50.63,0.05
877,,-1.4149120398565607,52,46,118,92,2,0,24,53.39,0.05
878,3.2531092166900635,-0.6396592816688519,50,32,124,87,1,0,36,45.27,0.05
879,,-0.955018345890671,51,44,138,84,1,0,53,91.06,0.05
880,3.242827892303467,-1.3217576262232098,50,37,97,67,3,0,27,37.03,0.05
881,,-0.9260444251294154,53,34,111,84,2,0,25,54.83,0.05
882,2.759730815887451,-0.9919782918871753,50,35,109,84,1,0,24,45.99,0.05
883,,-1.3431533265107258,50,37,99,76,3,0,20,40.6,0.05
884,3.227433443069458,-1.862718471006846,51,41,87,67,2,0,18,45.05,0.05
885,,-0.8542511164437837,53,39,132,87,2,0,43,71.59,0.05
886,2.9103801250457764,-0.5299083072551883,52,40,165,115,2,0,48,77.34,0.05
887,,-1.1890876065338076,50,39,110,79,0,0,31,44.39,0.05
888,3.1673965454101562,-0.6564466044724035,50,30,112,84,2,0,26,44.03,0.05
889,,-0.884632596466684,52,36,118,72,3,0,43,84.49,0.05
890,3.359208583831787,-1.772283926124918,51,37,83,73,1,0,9,44.11,0.05
891,,-0.39009955923883133,52,49,222,164,0,0,58,63.39,0.05
892,2.8754642009735107,-1.4830747772991792,51,38,94,83,1,0,10,38.15,0.05
893,,-1.2108207845589605,50,46,130,97,2,0,31,70.43,0.05
894,3.1189193725585938,-1.6741146994593488,52,37,87,71,1,0,15,53.55,0.05
895,,-1.3826379999983565,50,43,110,94,4,0,12,44.32,0.05
896,3.3294734954833984,-0.9438632451334241,50,38,123,101,3,0,19,39.26,0.05
897,,-0.7069950097356237,50,30,109,67,3,0,39,42.68,0.05
898,3.4764180183410645,-1.826637375990743,50,42,92,82,0,0,10,38.14,0.05
899,,-0.3082320628321258,50,35,177,138,2,0,37,60.3,0.05
900,2.900175094604492,-2.314791212639958,50,47,87,80,0,0,7,41.85,0.05
901,,-1.3534189971516233,52,49,130,92,2,0,36,49.73,0.05
902,4.062429428100586,-1.0734943359872684,50,28,83,67,2,0,14,39.91,0.05
903,,-1.0202828899173864,50,32,99,76,3,0,20,37.11,0.05
904,2.964383125305176,-2.1712157743195983,51,40,79,60,2,0,17,63.1,0.05
905,,-0.5293203289885912,51,37,152,124,2,0,26,44.8,0.05
906,3.1536405086517334,-1.4871849873698133,51,47,119,104,1,0,14,44.24,0.05
907,,-1.883687989076859,50,44,94,79,0,0,15,41.81,0.05
908,3.2621583938598633,-0.3609346187738548,50,26,121,78,2,0,41,42.21,0.05
909,,-0.4856350907745169,50,34,145,114,2,0,29,56.59,0.05
910,3.337480068206787,-1.0695018508080354,51,43,127,91,1,0,35,65.19,0.05
911,,-1.6944144893213489,50,47,108,79,1,0,28,42.46,0.05
912,3.8294875621795654,-1.7564615862063737,50,35,79,63,1,0,15,40.3,0.05
913,,0.027826770385588447,42,29,197,155,2,0,40,93.99,0.05
914,3.1542162895202637,-0.9439293792004511,53,34,110,85,4,0,21,36.7,0.05
915,,-0.4163450414374844,52,35,155,111,7,0,37,47.42,0.05
916,3.201244354248047,-1.5233969145912227,51,40,98,76,3,0,19,52.8,0.05
917,,-1.1036138286261437,50,40,118,80,0,0,38,53.8,0.05
918,3.5179049968719482,-1.4618361908167574,50,43,108,71,3,0,34,90.72,0.05
919,,-0.7893206987938641,50,32,110,71,0,0,39,56.24,0.05
920,3.4872372150421143,-1.3757762297732927,51,41,105,84,2,0,19,46.3,0.05
921,,-1.2196510150760815,51,40,112,80,2,0,30,44.58,0.05
922,3.1130526065826416,-0.9359037619429807,50,42,133,83,2,0,48,76.38,0.05
923,,-0.6394624313489972,51,29,110,83,4,0,23,51.64,0.05
924,3.5897750854492188,-0.921033401645904,51,31,101,69,1,0,31,55.48,0.05
925,,-0.9422384360740068,52,38,121,80,3,0,38,49.16,0.05
926,2.5324721336364746,-2.0883126971490755,50,43,86,71,2,0,13,38.75,0.05
927,,-0.9428121941094337,50,45,144,92,1,0,51,60.01,0.05
928,3.1377015113830566,-0.8802076604302874,50,38,125,116,3,0,6,52.6,0.05
929,,-0.7740723110531125,53,32,114,78,3,0,33,37.71,0.05
930,3.825343132019043,-1.291530619067389,50,37,99,69,4,0,26,75.37,0.05
931,,-2.4463417662844718,50,43,77,67,0,0,10,49.79,0.05
932,3.128106117248535,-2.2188651407325213,50,42,81,67,1,0,13,44.91,0.05
933,,-0.7252418654560575,50,38,137,120,1,0,16,45.9,0.05
934,3.570284128189087,-0.9671913548577362,50,35,111,82,2,0,27,38.2,0.05
935,,-1.9062906014238066,50,43,91,71,0,0,20,41.09,0.05
936,2.8919548988342285,-1.0735097128662163,50,33,99,85,1,0,13,37.39,0.05
937,,-1.035717876061847,51,40,121,78,0,0,43,47.57,0.05
938,3.742069721221924,-1.2083460358964633,50,43,121,92,1,0,28,46.82,0.05
939,,-0.9623245039382775,50,36,114,82,2,0,30,53.67,0.05
940,3.5299301147460938,-1.5453403912503811,51,41,100,86,1,0,13,41.55,0.05
941,,-1.0506902541174383,51,39,117,105,2,0,10,44.69,0.05
942,3.4368104934692383,-1.5383454153935499,50,48,116,95,2,0,19,51.91,0.05
943,,-1.730598230698334,50,38,87,74,2,0,11,40.34,0.05
944,3.007784843444824,-1.0885381975549158,50,36,105,67,2,0,36,69.03,0.05
945,,-1.9251261936922621,51,45,94,78,0,0,16,41.57,0.05
946,4.027630805969238,-0.9642251873198238,51,32,101,70,1,0,30,63.08,0.05
947,,-1.6879642393487422,52,39,90,71,1,0,18,40.61,0.05
948,3.4900999069213867,-0.6598372845711952,38,36,134,68,1,0,65,93.61,0.05
949,,-2.004896960550652,51,44,90,80,0,0,10,41.77,0.05
950,3.723644971847534,-1.1352729078330759,50,37,107,81,0,0,26,37.36,0.05
951,,-1.7183588262689238,50,40,91,78,2,0,11,40.36,0.05
952,3.5186123847961426,-1.4131307336669658,50,40,103,71,3,0,29,53.96,0.05
953,,-0.880270435941416,50,28,91,60,2,0,29,60.35,0.05
954,3.7185935974121094,-1.9120654891289592,51,40,86,77,1,0,8,41.59,0.05
955,,-0.48540180944077493,50,33,137,92,3,0,42,74.78,0.05
956,3.429292678833008,-1.2765860042852062,50,50,135,107,2,0,26,40.33,0.05
957,,-1.0767624357378958,51,37,110,95,0,0,15,42.77,0.05
958,3.598761796951294,-1.6824049599411608,51,49,112,76,1,0,35,68.56,0.05
959,,-1.0904494169231296,51,42,124,92,3,0,29,49.72,0.05
960,3.2263712882995605,-1.5793823443727262,51,42,99,77,3,0,19,46.72,0.05
961,,-1.1977363466823103,52,39,110,84,1,0,25,42.66,0.05
962,3.2810497283935547,-0.9060852383715112,50,31,101,81,2,0,18,46.2,0.05
963,,-0.6672074071755355,52,32,122,100,5,0,17,45.26,0.05
964,2.739605188369751,-1.4611219576847794,50,41,102,91,1,0,10,50.14,0.05
965,,-1.2965666227811243,51,43,118,89,2,0,27,38.03,0.05
966,3.1146318912506104,-1.4752808829902713,50,36,91,76,4,0,11,41.93,0.05
967,,-0.8924996175030877,50,30,97,66,0,0,31,42.34,0.05
968,3.491267204284668,-1.3936886650732123,51,33,86,71,2,0,13,40.83,0.05
969,,-1.0535088867708748,51,41,123,85,3,0,35,55.17,0.05
970,3.878659248352051,-0.6246928836077248,51,30,118,95,2,0,21,42.09,0.05
971,,-1.5556347108717332,51,42,102,85,0,0,17,38.05,0.05
972,3.60927414894104,-0.9754772484349128,50,33,103,73,0,0,30,44.01,0.05
973,,-1.3456615766609792,51,38,99,74,3,0,22,70.02,0.05
974,3.3332324028015137,-1.5435176765690286,50,41,101,82,1,0,18,38.04,0.05
975,,-1.49931161814574,51,40,99,79,2,0,18,42.46,0.05
976,3.4223413467407227,-0.6730488060039167,50,40,147,110,5,0,32,68.36,0.05
977,,-0.8571921003629644,50,40,135,81,3,0,51,65.95,0.05
978,3.6409599781036377,-1.0151382939095004,52,39,121,102,1,0,18,37.84,0.05
979,,-1.1643936157952857,50,37,106,88,4,0,14,47.88,0.05
980,3.2439322471618652,-0.8918942732224849,50,37,122,92,7,0,23,40.63,0.05
981,,-2.099370193875178,50,39,77,67,4,0,6,37.2,0.05
982,3.9134421348571777,-1.5021383596453628,51,35,87,73,0,0,14,44.95,0.05
983,,-1.1960045809578925,51,36,102,76,0,0,26,42.85,0.05
984,3.4630415439605713,-0.27187436471776744,50,47,229,177,3,0,49,66.84,0.05
985,,-0.6573590837881786,50,36,135,96,2,0,37,50.69,0.05
986,3.03513765335083,-0.9432365723085343,51,46,147,108,0,0,39,52.29,0.05
987,,-0.8401395245571017,51,43,145,109,4,0,32,51.52,0.05
988,2.6520564556121826,-1.8131221678500262,52,40,89,78,2,0,9,42.24,0.05
989,,-0.7823641347736867,51,46,163,98,3,0,62,89.41,0.05
990,2.795374870300293,-1.5102742350771194,52,46,114,91,2,0,21,37.82,0.05
991,,-1.520858669789945,50,46,111,86,1,0,24,74.39,0.05
992,2.740983247756958,-1.3656038224874172,51,33,88,77,1,0,10,35.92,0.05
993,,-1.6286086948995304,50,45,106,74,2,0,30,50.48,0.05
994,3.498607873916626,-0.7892653284807067,50,33,114,79,0,0,35,36.92,0.05
995,,-1.998630110227899,52,46,94,80,4,0,10,42.66,0.05
996,3.362724781036377,-1.4788568080476803,50,43,106,79,2,0,25,51.19,0.05
997,,-0.6268384266750141,50,41,158,110,2,0,46,63.54,0.05
998,3.6152913570404053,-1.243289704972416,51,36,100,84,0,0,16,38.4,0.05
999,,-1.3919897669447643,51,42,107,69,1,0,37,66.85,0.05
1000,3.8763129711151123,-1.2466726661126528,51,35,98,79,2,0,17,35.89,0.05
1001,,-1.177869859093993,50,43,124,103,3,0,18,51.59,0.05
1002,3.336721897125244,-1.8543529684507274,51,43,93,75,3,0,15,87.39,0.05
1003,,-1.4993834108300332,50,38,95,79,2,0,14,62.55,0.05
1004,2.7617902755737305,-0.9214141574849771,51,32,102,80,2,0,20,45.24,0.05
1005,,-1.5112027465979596,51,46,114,80,2,0,32,65.41,0.05
1006,3.207573890686035,-0.7116009280975591,51,37,136,99,2,0,35,37.97,0.05
1007,,-1.8546267600700397,50,41,88,67,2,0,19,39.25,0.05
1008,3.157238245010376,-0.1282428355110818,51,24,137,112,4,0,21,68.36,0.05
1009,,-0.8557734627274634,50,26,88,64,2,0,22,64.64,0.05
1010,3.343445301055908,-1.6026900290413015,51,39,92,77,2,0,13,41.85,0.05
1011,,-1.2886288596760382,53,39,105,78,0,0,27,45.11,0.05
1012,3.2043118476867676,-0.5936077696324912,51,41,162,145,2,0,15,45.39,0.05
1013,,-0.779522567379122,50,32,115,89,1,0,25,42.03,0.05
1014,3.2245230674743652,-1.7900451353440343,50,45,99,75,2,0,22,45.05,0.05
1015,,-2.1268993590137533,50,43,84,72,0,0,12,45.58,0.05
1016,3.7991561889648438,-0.866550640482994,53,31,107,77,2,0,28,45.61,0.05
1017,,-1.1079250333173027,50,38,111,91,3,0,17,37.39,0.05
1018,2.5929720401763916,-1.237306063742133,50,45,127,85,3,0,39,46.15,0.05
1019,,-0.9882538133531912,51,36,114,86,1,0,27,41.75,0.05
1020,3.1275665760040283,-0.857665723352401,50,31,103,75,5,0,23,50.5,0.05
1021,,-1.4190447675886195,50,36,91,75,2,0,14,44.14,0.05
1022,2.933892011642456,-1.6729126275667952,50,45,103,69,2,0,32,48.67,0.05
1023,,-1.5995311953064608,52,42,100,75,1,0,24,62.18,0.05
1024,3.833493947982788,-1.401434429016982,51,44,112,71,3,0,38,78.41,0.05
1025,,-1.7598554962584683,51,37,85,64,1,0,20,36.35,0.05
1026,2.326810359954834,-0.6698639265918781,51,35,131,92,2,0,37,41.39,0.05
1027,,-0.6455197664076398,36,28,106,51,2,0,53,93.63,0.05
1028,3.470551013946533,-1.6411105760964484,50,34,79,65,3,0,11,35.53,0.05
1029,,-0.4813321844899331,51,40,169,110,5,0,54,54.12,0.05
1030,3.239861011505127,-1.4156864839284824,50,42,107,87,3,0,17,59.87,0.05
1031,,-0.7976158405885572,50,34,118,75,1,0,42,89.64,0.05
1032,3.2308907508850098,-1.536344062511069,50,37,92,78,2,0,12,45.91,0.05
1033,,-1.3826987450708896,52,44,114,95,1,0,18,41.16,0.05
1034,3.6928820610046387,-1.7276679432428117,52,45,103,80,0,0,23,49.55,0.05
1035,,-0.6451294316400954,50,36,136,71,3,0,62,84.37,0.05
1036,3.031167507171631,-1.6704650647509305,50,35,80,65,3,0,12,40.54,0.05
1037,,-1.0417124099890218,50,31,95,77,3,0,15,35.88,0.05
1038,3.6028757095336914,-1.5262316699842493,52,38,95,73,1,0,21,40.89,0.05
1039,,-1.5032154608881978,50,42,103,86,1,0,16,42.78,0.05
1040,2.6215641498565674,-0.6769562018259611,51,37,136,120,0,0,16,58.42,0.05
1041,,-1.3399399562394454,50,35,92,76,2,0,14,37.38,0.05
1042,2.8619446754455566,-1.350418164207038,51,48,126,74,4,0,48,66.86,0.05
1043,,-0.9245905057846088,28,24,76,44,1,0,31,93.67,0.05
1044,3.349498748779297,-1.7683660014850202,50,42,93,75,0,0,18,39.56,0.05
1045,,-1.2446204320482916,51,32,89,65,2,0,22,40.64,0.05
1046,3.1402676105499268,-0.881539979302844,51,38,124,79,2,0,43,58.17,0.05
1047,,-2.312904372725183,50,45,85,75,0,0,10,41.35,0.05
1048,3.434164524078369,-1.4887314384111672,51,39,97,69,2,0,26,36.85,0.05
1049,,-1.2861586561257414,50,48,129,79,3,0,47,70.13,0.05
1050,3.168227195739746,-0.785490232059848,50,30,106,87,2,0,17,36.32,0.05
1051,,-1.497325245722247,51,43,107,75,0,0,32,44.95,0.05
1052,3.487661361694336,-0.3936596229061274,53,36,165,139,1,0,25,49.3,0.05
1053,,-1.2284393641256788,51,33,92,75,1,0,16,36.3,0.05
1054,3.020467758178711,-0.40565148251904526,51,24,109,71,0,0,38,72.5,0.05
